Zeit;Schritt;Modus;Event;Geschwindigkeit;Lautstärke
13:00:48.135;6;Hold;-;0,00;73,87
13:00:48.147;6;Hold;-;0,00;73,87
13:00:48.163;6;Hold;-;0,00;73,87
13:00:48.177;6;Hold;-;0,00;73,87
13:00:48.190;6;Hold;-;0,00;73,87
13:00:48.205;6;Hold;-;0,00;73,87
13:00:48.219;6;Hold;-;0,00;73,87
13:00:48.234;6;Hold;-;0,00;73,87
13:00:48.246;6;Hold;-;0,00;73,87
13:00:48.262;6;Hold;-;0,00;73,87
13:00:48.276;6;Hold;-;0,00;73,87
13:00:48.288;6;Hold;-;0,00;73,87
13:00:48.305;6;Hold;-;0,00;73,87
13:00:48.318;6;Hold;-;0,00;73,87
13:00:48.331;6;Hold;-;0,00;73,87
13:00:48.356;6;Hold;-;0,00;73,87
13:00:48.368;6;Hold;-;0,00;73,87
13:00:48.384;6;Hold;-;0,00;73,87
13:00:48.398;6;Hold;-;0,00;73,87
13:00:48.411;6;Hold;-;0,00;73,87
13:00:48.427;6;Hold;-;0,00;73,87
13:00:48.441;6;Hold;-;0,00;73,87
13:00:48.455;6;Hold;-;0,00;73,87
13:00:48.467;6;Hold;-;0,00;73,87
13:00:48.483;6;Hold;-;0,00;73,87
13:00:48.497;6;Hold;-;0,00;73,87
13:00:48.510;6;Hold;-;0,00;73,87
13:00:48.525;6;Hold;-;0,00;73,87
13:00:48.540;6;Hold;-;0,00;73,87
13:00:48.554;6;Hold;-;0,00;73,87
13:00:48.566;6;Hold;-;0,00;73,87
13:00:48.582;6;Hold;-;0,00;73,87
13:00:48.596;6;Hold;-;0,00;73,87
13:00:48.609;6;Hold;-;0,00;73,87
13:00:48.634;6;Hold;-;0,00;73,87
13:00:48.648;6;Hold;-;0,00;73,87
13:00:48.662;6;Hold;-;0,00;73,87
13:00:48.676;6;Hold;-;0,00;73,87
13:00:48.688;6;Hold;-;0,00;73,87
13:00:48.705;6;Hold;-;0,00;73,87
13:00:48.718;6;Hold;-;0,00;73,87
13:00:48.731;6;Hold;-;0,00;73,87
13:00:48.747;6;Hold;-;0,00;73,87
13:00:48.761;6;Hold;-;0,00;73,87
13:00:48.775;6;Hold;-;0,00;73,87
13:00:48.788;6;Hold;-;0,00;73,87
13:00:48.803;6;Hold;-;0,00;73,87
13:00:48.817;6;Hold;-;0,00;73,87
13:00:48.830;6;Hold;-;0,00;73,87
13:00:48.845;6;Hold;-;0,00;73,87
13:00:48.859;6;Hold;-;0,00;73,87
13:00:48.874;6;Hold;-;0,00;73,87
13:00:48.886;6;Hold;-;0,00;73,87
13:00:48.911;6;Hold;-;0,00;73,87
13:00:48.925;6;Hold;-;0,00;73,87
13:00:48.939;6;Hold;-;0,00;73,87
13:00:48.953;6;Hold;-;0,00;73,87
13:00:48.966;6;Hold;-;0,00;73,87
13:00:48.982;6;Hold;-;0,00;73,87
13:00:48.997;6;Hold;-;0,00;73,87
13:00:49.009;6;Hold;-;0,00;73,87
13:00:49.024;6;Hold;-;0,00;73,87
13:00:49.039;6;Hold;-;0,00;73,87
13:00:49.051;6;Hold;-;0,00;73,87
13:00:49.068;6;Hold;-;0,00;73,87
13:00:49.080;6;Hold;-;0,00;73,87
13:00:49.095;6;Hold;-;0,00;73,87
13:00:49.108;6;Hold;-;0,00;73,87
13:00:49.123;6;Hold;-;0,00;73,87
13:00:49.138;6;Hold;-;0,00;73,87
13:00:49.161;6;Hold;-;0,00;73,87
13:00:49.175;6;Hold;-;0,00;73,87
13:00:49.188;6;Hold;-;0,00;73,87
13:00:49.204;6;Hold;-;0,00;73,87
13:00:49.218;6;Hold;-;0,00;73,87
13:00:49.231;6;Hold;-;0,00;73,87
13:00:49.246;6;Hold;-;0,00;73,87
13:00:49.260;6;Hold;-;0,00;73,87
13:00:49.274;6;Hold;-;0,00;73,87
13:00:49.287;6;Hold;-;0,00;73,87
13:00:49.303;6;Hold;-;0,00;73,87
13:00:49.316;6;Hold;-;0,00;73,87
13:00:49.329;6;Hold;-;0,00;73,87
13:00:49.347;6;Hold;-;0,00;73,87
13:00:49.361;6;Hold;-;0,00;73,87
13:00:49.374;6;Hold;-;0,00;73,87
13:00:49.387;6;Hold;-;0,00;73,87
13:00:49.411;6;Hold;-;0,00;73,87
13:00:49.426;6;Hold;-;0,00;73,87
13:00:49.440;6;Hold;-;0,00;73,87
13:00:49.455;6;Hold;-;0,00;73,87
13:00:49.469;6;Hold;-;0,00;73,87
13:00:49.484;6;Hold;-;0,00;73,87
13:00:49.499;6;Hold;-;0,00;73,87
13:00:49.522;6;Hold;-;0,00;73,87
13:00:49.537;6;Hold;-;0,00;73,87
13:00:49.549;6;Hold;-;0,00;73,87
13:00:49.565;6;Hold;-;0,00;73,87
13:00:49.580;6;Hold;-;0,00;73,87
13:00:49.594;6;Hold;-;0,00;73,87
13:00:49.606;6;Hold;-;0,00;73,87
13:00:49.623;6;Hold;-;0,00;73,87
13:00:49.636;6;Hold;-;0,00;73,87
13:00:49.649;6;Hold;-;0,00;73,87
13:00:49.665;6;Hold;-;0,00;73,87
13:00:49.678;6;Hold;-;0,00;73,87
13:00:49.691;6;Hold;-;0,00;73,87
13:00:49.708;6;Hold;-;0,00;73,87
13:00:49.721;6;Hold;-;0,00;73,87
13:00:49.735;6;Hold;-;0,00;73,87
13:00:49.748;6;Hold;-;0,00;73,87
13:00:49.772;6;Hold;-;0,00;73,87
13:00:49.788;6;Hold;-;0,00;73,87
13:00:49.801;6;Hold;-;0,00;73,87
13:00:49.816;6;Hold;-;0,00;73,87
13:00:49.829;6;Hold;-;0,00;73,87
13:00:49.844;6;Hold;-;0,00;73,87
13:00:49.859;6;Hold;-;0,00;73,87
13:00:49.874;6;Hold;-;0,00;73,87
13:00:49.886;6;Hold;-;0,00;73,87
13:00:49.902;6;Hold;-;0,00;73,87
13:00:49.915;6;Hold;-;0,00;73,87
13:00:49.928;6;Hold;-;0,00;73,87
13:00:49.953;6;Hold;-;0,00;73,87
13:00:49.967;6;Hold;-;0,00;73,87
13:00:49.981;6;Hold;-;0,00;73,87
13:00:49.995;6;Hold;-;0,00;73,87
13:00:50.007;6;Hold;-;0,00;73,87
13:00:50.023;6;Hold;-;0,00;73,87
13:00:50.037;6;Hold;-;0,00;73,87
13:00:50.050;6;Hold;-;0,00;73,87
13:00:50.066;6;Hold;-;0,00;73,87
13:00:50.080;6;Hold;-;0,00;73,87
13:00:50.094;6;Hold;-;0,00;73,87
13:00:50.107;6;Hold;-;0,00;73,87
13:00:50.122;6;Hold;-;0,00;73,87
13:00:50.137;6;Hold;-;0,00;73,87
13:00:50.149;6;Hold;-;0,00;73,87
13:00:50.164;6;Hold;-;0,00;73,87
13:00:50.179;6;Hold;-;0,00;73,87
13:00:50.193;6;Hold;-;0,00;73,87
13:00:50.217;6;Hold;-;0,00;73,87
13:00:50.229;6;Hold;-;0,00;73,87
13:00:50.245;6;Hold;-;0,00;73,87
13:00:50.259;6;Hold;-;0,00;73,87
13:00:50.275;6;Hold;-;0,00;73,87
13:00:50.286;6;Hold;-;0,00;73,87
13:00:50.302;6;Hold;-;0,00;73,87
