Zeit;Schritt;Modus;Event;Geschwindigkeit;Lautstärke
17:03:13.232;-;-;swing_detected;-;-
17:03:17.694;-;-;swing_detected;-;-
17:03:19.515;-;-;swing_detected;-;-
17:03:20.220;-;-;swing_detected;-;-
17:03:25.016;-;-;swing_detected;-;-
17:03:25.777;-;-;swing_detected;-;-
17:03:27.904;-;-;swing_detected;-;-
17:03:28.240;-;-;swing_detected;-;-
17:03:28.640;-;-;swing_detected;-;-
17:03:29.004;-;-;swing_detected;-;-
17:03:29.391;-;-;swing_detected;-;-
17:03:29.724;-;-;swing_detected;-;-
17:03:30.017;-;-;swing_detected;-;-
17:03:30.320;-;-;swing_detected;-;-
17:03:30.611;-;-;swing_detected;-;-
17:03:30.944;-;-;swing_detected;-;-
17:03:31.238;-;-;swing_detected;-;-
17:03:31.557;-;-;swing_detected;-;-
17:03:31.834;-;-;swing_detected;-;-
17:03:32.056;-;-;swing_detected;-;-
17:03:32.306;-;-;swing_detected;-;-
17:03:32.568;-;-;swing_detected;-;-
17:03:32.861;-;-;swing_detected;-;-
17:03:33.156;-;-;swing_detected;-;-
17:03:33.430;-;-;swing_detected;-;-
17:03:33.708;-;-;swing_detected;-;-
17:03:33.985;-;-;swing_detected;-;-
17:03:34.263;-;-;swing_detected;-;-
17:03:34.556;-;-;swing_detected;-;-
17:03:34.902;-;-;swing_detected;-;-
17:03:35.184;-;-;swing_detected;-;-
17:03:35.486;-;-;swing_detected;-;-
17:03:35.834;-;-;swing_detected;-;-
17:03:36.183;-;-;swing_detected;-;-
17:03:36.544;-;-;swing_detected;-;-
17:03:36.917;-;-;swing_detected;-;-
17:03:37.291;-;-;swing_detected;-;-
17:03:37.708;-;-;swing_detected;-;-
17:03:38.125;-;-;swing_detected;-;-
17:03:38.526;-;-;swing_detected;-;-
17:03:38.902;-;-;swing_detected;-;-
17:03:39.251;-;-;swing_detected;-;-
17:03:39.681;-;-;swing_detected;-;-
17:03:40.833;-;-;swing_detected;-;-
17:03:44.000;6;Swing;-;0,00;78,04
17:03:44.014;6;Swing;-;0,00;78,04
17:03:44.026;6;Swing;-;0,00;78,04
17:03:44.043;6;Swing;-;0,00;78,04
17:03:44.068;6;Swing;-;0,00;78,04
17:03:44.084;6;Swing;-;0,00;78,04
17:03:44.098;6;Swing;-;0,00;78,04
17:03:44.124;6;Swing;-;0,00;78,04
17:03:44.139;6;Swing;-;0,00;78,04
17:03:44.154;6;Swing;-;0,00;78,04
17:03:44.179;6;Swing;-;0,00;78,04
17:03:44.181;-;-;swing_detected;-;-
17:03:44.195;6;Swing;-;45,47;127,00
17:03:44.209;6;Swing;-;45,09;127,00
17:03:44.235;6;Swing;-;44,86;127,00
17:03:44.251;6;Swing;-;44,63;127,00
17:03:44.264;6;Swing;-;44,25;127,00
17:03:44.291;6;Swing;-;44,01;127,00
17:03:44.304;6;Swing;-;43,79;127,00
17:03:44.321;6;Swing;-;43,41;127,00
17:03:44.345;6;Swing;-;43,18;127,00
17:03:44.361;6;Swing;-;42,94;127,00
17:03:44.376;6;Swing;-;42,57;127,00
17:03:44.391;6;Swing;-;42,33;127,00
17:03:44.415;6;Swing;-;42,10;127,00
17:03:44.431;6;Swing;-;41,88;127,00
17:03:44.444;6;Swing;-;41,51;127,00
17:03:44.460;6;Swing;-;41,28;127,00
17:03:44.485;6;Swing;-;41,05;127,00
17:03:44.499;6;Swing;-;40,83;127,00
17:03:44.515;6;Swing;-;40,46;127,00
17:03:44.529;6;Swing;-;40,24;127,00
17:03:44.554;6;Swing;-;40,00;127,00
17:03:44.568;6;Swing;-;39,78;127,00
17:03:44.584;6;Swing;-;39,41;127,00
17:03:44.599;6;Swing;-;39,18;127,00
17:03:44.612;6;Swing;-;38,96;127,00
17:03:44.626;6;Swing;-;38,73;127,00
17:03:44.627;-;-;swing_detected;-;-
17:03:44.642;6;Swing;-;44,64;68,89
17:03:44.666;6;Swing;-;44,42;68,89
17:03:44.680;6;Swing;-;44,21;68,89
17:03:44.694;6;Swing;-;43,85;68,89
17:03:44.708;6;Swing;-;43,64;68,89
17:03:44.723;6;Swing;-;43,42;68,89
17:03:44.737;6;Swing;-;43,21;68,89
17:03:44.752;6;Swing;-;42,99;68,89
17:03:44.765;6;Swing;-;42,79;68,89
17:03:44.791;6;Swing;-;42,57;68,89
17:03:44.804;6;Swing;-;42,35;68,89
17:03:44.820;6;Swing;-;42,00;68,89
17:03:44.834;6;Swing;-;41,77;68,89
17:03:44.847;6;Swing;-;41,56;68,89
17:03:44.863;6;Swing;-;41,34;68,89
17:03:44.878;6;Swing;-;41,12;68,89
17:03:44.901;6;Swing;-;40,91;68,89
17:03:44.916;6;Swing;-;40,69;68,89
17:03:44.931;6;Swing;-;40,34;68,89
17:03:44.944;6;Swing;-;40,12;68,89
17:03:44.960;6;Swing;-;39,90;68,89
17:03:44.975;6;Swing;-;39,68;68,89
17:03:44.999;6;Swing;-;39,46;68,89
17:03:45.013;6;Swing;-;39,25;68,89
17:03:45.027;6;Swing;-;38,89;68,89
17:03:45.043;6;Swing;-;38,68;68,89
17:03:45.069;6;Swing;-;38,45;68,89
17:03:45.084;6;Swing;-;38,23;68,89
17:03:45.098;6;Swing;-;37,85;68,89
17:03:45.113;6;Swing;-;37,63;68,89
17:03:45.138;6;Swing;-;37,41;68,89
17:03:45.153;6;Swing;-;37,19;68,89
17:03:45.166;6;Swing;-;36,83;68,89
17:03:45.182;6;Swing;-;36,60;68,89
17:03:45.207;6;Swing;-;36,38;68,89
17:03:45.222;6;Swing;-;36,16;68,89
17:03:45.237;6;Swing;-;35,79;68,89
17:03:45.252;6;Swing;-;35,57;68,89
17:03:45.277;6;Swing;-;35,34;68,89
17:03:45.291;6;Swing;-;35,11;68,89
17:03:45.305;6;Swing;-;34,75;68,89
17:03:45.322;6;Swing;-;34,53;68,89
17:03:45.346;6;Swing;-;34,31;68,89
17:03:45.361;6;Swing;-;34,08;68,89
17:03:45.376;6;Swing;-;33,72;68,89
17:03:45.391;6;Swing;-;33,50;68,89
17:03:45.415;6;Swing;-;33,28;68,89
17:03:45.430;6;Swing;-;33,05;68,89
17:03:45.444;6;Swing;-;32,69;68,89
17:03:45.460;6;Swing;-;32,47;68,89
17:03:45.485;6;Swing;-;32,24;68,89
17:03:45.500;6;Swing;-;32,02;68,89
17:03:45.515;6;Swing;-;31,65;68,89
17:03:45.530;6;Swing;-;31,44;68,89
17:03:45.554;6;Swing;-;31,20;68,89
17:03:45.568;6;Swing;-;30,99;68,89
17:03:45.584;6;Swing;-;30,62;68,89
17:03:45.600;6;Swing;-;30,40;68,89
17:03:45.614;6;Swing;-;30,18;68,89
17:03:45.638;6;Swing;-;29,95;68,89
17:03:45.652;6;Swing;-;29,74;68,89
17:03:45.665;6;Swing;-;29,38;68,89
17:03:45.682;6;Swing;-;29,17;68,89
17:03:45.696;6;Swing;-;28,95;68,89
17:03:45.710;6;Swing;-;28,73;68,89
17:03:45.723;6;Swing;-;28,52;68,89
17:03:45.738;6;Swing;-;28,30;68,89
17:03:45.751;6;Swing;-;28,10;68,89
17:03:45.764;6;Swing;-;27,90;68,89
17:03:45.778;6;Swing;-;27,69;68,89
17:03:45.791;6;Swing;-;27,49;68,89
17:03:45.802;6;Swing;-;27,30;68,89
17:03:45.817;6;Swing;-;27,11;68,89
17:03:45.831;6;Swing;-;26,93;68,89
17:03:45.843;6;Swing;-;26,72;68,89
17:03:45.857;6;Swing;-;26,52;68,89
17:03:45.872;6;Swing;-;26,31;68,89
17:03:45.885;6;Swing;-;26,11;68,89
17:03:45.899;6;Swing;-;25,90;68,89
17:03:45.913;6;Swing;-;25,69;68,89
17:03:45.926;6;Swing;-;25,49;68,89
17:03:45.941;6;Swing;-;25,28;68,89
17:03:45.955;6;Swing;-;25,08;68,89
