Zeit;Schritt;Modus;Event;Geschwindigkeit;Lautstärke
17:06:32.798;-;-;swing_detected;-;-
17:06:37.520;-;-;swing_detected;-;-
17:06:38.257;-;-;swing_detected;-;-
17:06:43.825;-;-;swing_detected;-;-
17:06:44.260;-;-;swing_detected;-;-
17:06:44.728;-;-;swing_detected;-;-
17:06:45.147;-;-;swing_detected;-;-
17:06:45.589;-;-;swing_detected;-;-
17:06:46.006;-;-;swing_detected;-;-
17:06:46.286;-;-;swing_detected;-;-
17:06:46.522;-;-;swing_detected;-;-
17:06:46.757;-;-;swing_detected;-;-
17:06:46.948;-;-;swing_detected;-;-
17:06:47.131;-;-;swing_detected;-;-
17:06:47.338;-;-;swing_detected;-;-
17:06:47.563;-;-;swing_detected;-;-
17:06:49.742;-;-;swing_detected;-;-
17:06:50.008;-;-;swing_detected;-;-
17:06:50.424;-;-;swing_detected;-;-
17:06:50.908;-;-;swing_detected;-;-
17:06:51.355;-;-;swing_detected;-;-
17:06:51.826;-;-;swing_detected;-;-
17:06:52.259;-;-;swing_detected;-;-
17:06:52.688;-;-;swing_detected;-;-
17:06:53.131;-;-;swing_detected;-;-
17:06:53.624;-;-;swing_detected;-;-
17:06:54.078;-;-;swing_detected;-;-
17:06:54.437;-;-;swing_detected;-;-
17:06:54.825;-;-;swing_detected;-;-
17:06:55.215;-;-;swing_detected;-;-
17:06:55.674;-;-;swing_detected;-;-
17:06:56.171;-;-;swing_detected;-;-
17:06:56.408;-;-;swing_detected;-;-
17:06:56.587;-;-;swing_detected;-;-
17:06:58.129;-;-;swing_detected;-;-
17:06:59.798;-;-;swing_detected;-;-
17:07:01.644;-;-;swing_detected;-;-
17:07:03.228;-;-;swing_detected;-;-
17:07:03.923;-;-;swing_detected;-;-
17:07:04.146;-;-;swing_detected;-;-
17:07:04.409;-;-;swing_detected;-;-
17:07:04.660;-;-;swing_detected;-;-
17:07:04.938;-;-;swing_detected;-;-
17:07:05.186;-;-;swing_detected;-;-
17:07:05.479;-;-;swing_detected;-;-
17:07:05.756;-;-;swing_detected;-;-
17:07:06.035;-;-;swing_detected;-;-
17:07:06.314;-;-;swing_detected;-;-
17:07:06.607;-;-;swing_detected;-;-
17:07:06.910;-;-;swing_detected;-;-
17:07:07.217;-;-;swing_detected;-;-
17:07:07.548;-;-;swing_detected;-;-
17:07:08.117;-;-;swing_detected;-;-
17:07:08.838;-;-;swing_detected;-;-
17:07:09.630;-;-;swing_detected;-;-
17:07:10.451;-;-;swing_detected;-;-
17:07:11.187;-;-;swing_detected;-;-
17:07:12.342;-;-;swing_detected;-;-
17:07:13.187;-;-;swing_detected;-;-
17:07:13.660;-;-;swing_detected;-;-
17:07:13.929;-;-;swing_detected;-;-
17:07:14.186;-;-;swing_detected;-;-
17:07:14.449;-;-;swing_detected;-;-
17:07:14.686;-;-;swing_detected;-;-
17:07:14.924;-;-;swing_detected;-;-
17:07:15.175;-;-;swing_detected;-;-
17:07:15.423;-;-;swing_detected;-;-
17:07:15.672;-;-;swing_detected;-;-
17:07:15.937;-;-;swing_detected;-;-
17:07:16.202;-;-;swing_detected;-;-
17:07:16.518;-;-;swing_detected;-;-
17:07:16.965;-;-;swing_detected;-;-
17:07:17.521;-;-;swing_detected;-;-
17:07:18.175;-;-;swing_detected;-;-
17:07:18.950;-;-;swing_detected;-;-
17:07:19.745;-;-;swing_detected;-;-
17:07:20.588;-;-;swing_detected;-;-
17:07:22.728;6;Swing;-;23,20;58,79
17:07:22.729;-;-;swing_detected;-;-
17:07:22.741;6;Swing;-;52,87;111,36
17:07:22.754;6;Swing;-;52,61;111,36
17:07:22.768;6;Swing;-;52,12;111,36
17:07:22.785;6;Swing;-;51,89;111,36
17:07:22.810;6;Swing;-;51,62;111,36
17:07:22.824;6;Swing;-;51,34;111,36
17:07:22.839;6;Swing;-;50,91;111,36
17:07:22.855;6;Swing;-;50,65;111,36
17:07:22.879;6;Swing;-;50,39;111,36
17:07:22.894;6;Swing;-;50,12;111,36
17:07:22.907;6;Swing;-;49,69;111,36
17:07:22.923;6;Swing;-;49,42;111,36
17:07:22.948;6;Swing;-;49,17;111,36
17:07:22.963;6;Swing;-;48,90;111,36
17:07:22.978;6;Swing;-;48,47;111,36
17:07:22.993;6;Swing;-;48,21;111,36
17:07:23.018;6;Swing;-;47,94;111,36
17:07:23.031;6;Swing;-;47,68;111,36
17:07:23.048;6;Swing;-;47,24;111,36
17:07:23.063;6;Swing;-;46,98;111,36
17:07:23.088;6;Swing;-;46,71;111,36
17:07:23.106;6;Swing;-;46,45;111,36
17:07:23.117;6;Swing;-;46,01;111,36
17:07:23.131;6;Swing;-;45,75;111,36
17:07:23.159;6;Swing;-;45,49;111,36
17:07:23.170;6;Swing;-;45,22;111,36
17:07:23.187;6;Swing;-;44,79;111,36
17:07:23.202;6;Swing;-;44,53;111,36
17:07:23.226;6;Swing;-;44,26;111,36
17:07:23.241;6;Swing;-;44,00;111,36
17:07:23.257;6;Swing;-;43,57;111,36
17:07:23.269;6;Swing;-;43,31;111,36
17:07:23.297;6;Swing;-;43,03;111,36
17:07:23.308;6;Swing;-;42,78;111,36
17:07:23.326;6;Swing;-;42,34;111,36
17:07:23.341;6;Swing;-;42,09;111,36
17:07:23.365;6;Swing;-;41,82;111,36
17:07:23.380;6;Swing;-;41,55;111,36
17:07:23.395;6;Swing;-;41,12;111,36
17:07:23.408;6;Swing;-;40,86;111,36
17:07:23.436;6;Swing;-;40,60;111,36
