Zeit;Schritt;Modus;Event;Geschwindigkeit;Lautstärke
11:08:57.067;-;-;swing_detected;-;-
11:09:01.509;-;-;swing_detected;-;-
11:09:08.775;-;-;swing_detected;-;-
11:09:09.136;-;-;swing_detected;-;-
11:09:09.566;-;-;swing_detected;-;-
11:09:09.998;-;-;swing_detected;-;-
11:09:10.401;-;-;swing_detected;-;-
11:09:11.206;-;-;swing_detected;-;-
11:09:11.942;-;-;swing_detected;-;-
11:09:12.330;-;-;swing_detected;-;-
11:09:13.066;-;-;swing_detected;-;-
11:09:13.469;-;-;swing_detected;-;-
11:09:13.818;-;-;swing_detected;-;-
11:09:14.608;-;-;swing_detected;-;-
11:09:14.969;-;-;swing_detected;-;-
11:09:17.081;-;-;swing_detected;-;-
11:09:17.468;-;-;swing_detected;-;-
11:09:17.871;-;-;swing_detected;-;-
11:09:18.275;-;-;swing_detected;-;-
11:09:18.664;-;-;swing_detected;-;-
11:09:19.051;-;-;swing_detected;-;-
11:09:19.440;-;-;swing_detected;-;-
11:09:19.817;-;-;swing_detected;-;-
11:09:20.415;-;-;swing_detected;-;-
11:09:20.914;-;-;swing_detected;-;-
11:09:21.386;-;-;swing_detected;-;-
11:09:21.872;-;-;swing_detected;-;-
11:09:22.329;-;-;swing_detected;-;-
11:09:22.859;-;-;swing_detected;-;-
11:09:23.317;-;-;swing_detected;-;-
11:09:23.804;-;-;swing_detected;-;-
11:09:24.287;-;-;swing_detected;-;-
11:09:24.776;-;-;swing_detected;-;-
11:09:25.262;-;-;swing_detected;-;-
11:09:25.762;-;-;swing_detected;-;-
11:09:26.220;-;-;swing_detected;-;-
11:09:26.665;-;-;swing_detected;-;-
11:09:27.095;-;-;swing_detected;-;-
11:09:27.540;-;-;swing_detected;-;-
11:09:27.998;-;-;swing_detected;-;-
11:09:28.456;-;-;swing_detected;-;-
11:09:28.887;-;-;swing_detected;-;-
11:09:29.329;-;-;swing_detected;-;-
11:09:29.787;-;-;swing_detected;-;-
11:09:30.219;-;-;swing_detected;-;-
11:09:30.649;-;-;swing_detected;-;-
11:09:31.066;-;-;swing_detected;-;-
11:09:31.498;-;-;swing_detected;-;-
11:09:31.915;-;-;swing_detected;-;-
11:09:32.415;-;-;swing_detected;-;-
11:09:39.721;6;Swing;-;0,00;69,48
11:09:39.735;6;Swing;-;0,00;69,48
11:09:39.746;6;Swing;-;0,00;69,48
11:09:39.761;6;Swing;-;0,00;69,48
11:09:39.775;6;Swing;-;0,00;69,48
11:09:39.787;6;Swing;-;0,00;69,48
11:09:39.802;6;Swing;-;0,00;69,48
11:09:39.816;6;Swing;-;0,00;69,48
11:09:39.829;6;Swing;-;0,00;69,48
11:09:39.844;6;Swing;-;0,00;69,48
11:09:39.858;6;Swing;-;0,00;69,48
11:09:39.870;6;Swing;-;0,00;69,48
11:09:39.886;6;Swing;-;0,00;69,48
11:09:39.900;6;Swing;-;0,00;69,48
11:09:39.914;6;Swing;-;0,00;69,48
11:09:39.926;6;Swing;-;0,00;69,48
11:09:39.942;6;Swing;-;0,00;69,48
11:09:39.955;6;Swing;-;0,00;69,48
11:09:39.968;6;Swing;-;0,00;69,48
11:09:39.984;6;Swing;-;0,00;69,48
11:09:39.997;6;Swing;-;0,00;69,48
11:09:40.010;6;Swing;-;0,00;69,48
11:09:40.025;6;Swing;-;0,00;69,48
11:09:40.038;6;Swing;-;0,00;69,48
11:09:40.053;6;Swing;-;0,00;69,48
11:09:40.065;6;Swing;-;0,00;69,48
11:09:40.080;6;Swing;-;0,00;69,48
11:09:40.094;6;Swing;-;0,00;69,48
11:09:40.107;6;Swing;-;0,00;69,48
11:09:40.122;6;Swing;-;0,00;69,48
11:09:40.137;6;Swing;-;0,00;69,48
11:09:40.149;6;Swing;-;0,00;69,48
11:09:40.164;6;Swing;-;0,00;69,48
11:09:40.178;6;Swing;-;0,00;69,48
11:09:40.190;6;Swing;-;0,00;69,48
11:09:40.205;6;Swing;-;0,00;69,48
11:09:40.220;6;Swing;-;0,00;69,48
11:09:40.233;6;Swing;-;0,00;69,48
11:09:40.245;6;Swing;-;0,00;69,48
11:09:40.262;6;Swing;-;0,00;69,48
11:09:40.275;6;Swing;-;0,00;69,48
11:09:40.287;6;Swing;-;0,00;69,48
11:09:40.303;6;Swing;-;0,00;69,48
11:09:40.316;6;Swing;-;0,00;69,48
11:09:40.329;6;Swing;-;0,00;69,48
11:09:40.344;6;Swing;-;0,00;69,48
11:09:40.358;6;Swing;-;0,00;69,48
11:09:40.370;6;Swing;-;0,00;69,48
11:09:40.386;6;Swing;-;0,00;69,48
11:09:40.399;6;Swing;-;0,00;69,48
11:09:40.413;6;Swing;-;0,00;69,48
11:09:40.426;6;Swing;-;0,00;69,48
11:09:40.441;6;Swing;-;0,00;69,48
11:09:40.455;6;Swing;-;0,00;69,48
11:09:40.468;6;Swing;-;0,00;69,48
11:09:40.483;6;Swing;-;0,00;69,48
11:09:40.497;6;Swing;-;0,00;69,48
11:09:40.509;6;Swing;-;0,00;69,48
11:09:40.525;6;Swing;-;0,00;69,48
11:09:40.539;6;Swing;-;0,00;69,48
11:09:40.551;6;Swing;-;0,00;69,48
11:09:40.566;6;Swing;-;0,00;69,48
11:09:40.580;6;Swing;-;0,00;69,48
11:09:40.594;6;Swing;-;0,00;69,48
11:09:40.606;6;Swing;-;0,00;69,48
11:09:40.623;6;Swing;-;0,00;69,48
11:09:40.636;6;Swing;-;0,00;69,48
11:09:40.648;6;Swing;-;0,00;69,48
11:09:40.664;6;Swing;-;0,00;69,48
11:09:40.678;6;Swing;-;0,00;69,48
11:09:40.690;6;Swing;-;0,00;69,48
11:09:40.706;6;Swing;-;0,00;69,48
11:09:40.720;6;Swing;-;0,00;69,48
11:09:40.733;6;Swing;-;0,00;69,48
11:09:40.746;6;Swing;-;0,00;69,48
11:09:40.761;6;Swing;-;0,00;69,48
11:09:40.775;6;Swing;-;0,00;69,48
11:09:40.787;6;Swing;-;0,00;69,48
11:09:40.803;6;Swing;-;0,00;69,48
11:09:40.817;6;Swing;-;0,00;69,48
11:09:40.829;6;Swing;-;0,00;69,48
11:09:40.844;6;Swing;-;0,00;69,48
11:09:40.858;6;Swing;-;0,00;69,48
11:09:40.873;6;Swing;-;0,00;69,48
11:09:40.885;6;Swing;-;0,00;69,48
11:09:40.900;6;Swing;-;0,00;69,48
11:09:40.915;6;Swing;-;0,00;69,48
11:09:40.926;6;Swing;-;0,00;69,48
11:09:40.943;6;Swing;-;0,00;69,48
11:09:40.956;6;Swing;-;0,00;69,48
11:09:40.968;6;Swing;-;0,00;69,48
11:09:40.984;6;Swing;-;0,00;69,48
11:09:40.997;6;Swing;-;0,00;69,48
11:09:41.009;6;Swing;-;0,00;69,48
11:09:41.025;6;Swing;-;0,00;69,48
11:09:41.039;6;Swing;-;0,00;69,48
11:09:41.053;6;Swing;-;0,00;69,48
11:09:41.065;6;Swing;-;0,00;69,48
11:09:41.081;6;Swing;-;0,00;69,48
11:09:41.094;6;Swing;-;0,00;69,48
11:09:41.107;6;Swing;-;0,00;69,48
11:09:41.122;6;Swing;-;0,00;69,48
11:09:41.137;6;Swing;-;0,00;69,48
11:09:41.148;6;Swing;-;0,00;69,48
11:09:41.164;6;Swing;-;0,00;69,48
11:09:41.178;6;Swing;-;0,00;69,48
11:09:41.190;6;Swing;-;0,00;69,48
11:09:41.205;6;Swing;-;0,00;69,48
11:09:41.219;6;Swing;-;0,00;69,48
11:09:41.233;6;Swing;-;0,00;69,48
11:09:41.245;6;Swing;-;0,00;69,48
11:09:41.261;6;Swing;-;0,00;69,48
11:09:41.263;-;-;swing_detected;-;-
11:09:41.275;6;Swing;-;23,54;79,38
11:09:41.287;6;Swing;-;23,43;79,38
11:09:41.302;6;Swing;-;23,32;79,38
11:09:41.317;6;Swing;-;23,21;79,38
11:09:41.329;6;Swing;-;23,10;79,38
11:09:41.345;6;Swing;-;22,99;79,38
11:09:41.358;6;Swing;-;22,88;79,38
11:09:41.370;6;Swing;-;22,77;79,38
11:09:41.386;6;Swing;-;22,66;79,38
11:09:41.400;6;Swing;-;22,56;79,38
11:09:41.414;6;Swing;-;22,44;79,38
11:09:41.427;6;Swing;-;22,34;79,38
11:09:41.442;6;Swing;-;22,23;79,38
11:09:41.456;6;Swing;-;22,12;79,38
11:09:41.468;6;Swing;-;22,01;79,38
11:09:41.483;6;Swing;-;21,90;79,38
11:09:41.497;6;Swing;-;21,79;79,38
11:09:41.510;6;Swing;-;21,68;79,38
11:09:41.525;6;Swing;-;21,57;79,38
11:09:41.539;6;Swing;-;21,46;79,38
11:09:41.553;6;Swing;-;21,36;79,38
11:09:41.565;6;Swing;-;21,25;79,38
11:09:41.581;6;Swing;-;21,14;79,38
11:09:41.595;6;Swing;-;21,03;79,38
11:09:41.607;6;Swing;-;20,92;79,38
11:09:41.622;6;Swing;-;20,81;79,38
11:09:41.636;6;Swing;-;20,70;79,38
11:09:41.648;6;Swing;-;20,59;79,38
