Zeit;Schritt;Modus;Event;Geschwindigkeit;Lautstärke
10:12:03.214;6;Swing;-;0,96;88,77
10:12:03.227;6;Swing;-;0,73;88,77
10:12:03.242;6;Swing;-;0,39;88,77
10:12:03.257;6;Swing;-;0,18;88,77
10:12:03.271;6;Swing;-;0,00;88,77
10:12:03.284;6;Swing;-;0,00;88,77
10:12:03.300;6;Swing;-;0,00;88,77
10:12:03.314;6;Swing;-;0,00;88,77
10:12:03.327;6;Swing;-;0,00;88,77
10:12:03.343;6;Swing;-;0,00;88,77
10:12:03.366;6;Swing;-;0,00;88,77
10:12:03.381;6;Swing;-;0,00;88,77
10:12:03.395;6;Swing;-;0,00;88,77
10:12:03.408;6;Swing;-;0,00;88,77
10:12:03.424;6;Swing;-;0,00;88,77
10:12:03.439;6;Swing;-;0,00;88,77
10:12:03.453;6;Swing;-;0,00;88,77
10:12:03.466;6;Swing;-;0,00;88,77
10:12:03.482;6;Swing;-;0,00;88,77
10:12:03.496;6;Swing;-;0,00;88,77
10:12:03.508;6;Swing;-;0,00;88,77
10:12:03.534;6;Swing;-;0,00;88,77
10:12:03.546;6;Swing;-;0,00;88,77
10:12:03.562;6;Swing;-;0,00;88,77
10:12:03.576;6;Swing;-;0,00;88,77
10:12:03.591;6;Swing;-;0,00;88,77
10:12:03.604;6;Swing;-;0,00;88,77
10:12:03.620;6;Swing;-;0,00;88,77
10:12:03.635;6;Swing;-;0,00;88,77
10:12:03.647;6;Swing;-;0,00;88,77
10:12:03.662;6;Swing;-;0,00;88,77
10:12:03.678;6;Swing;-;0,00;88,77
10:12:03.700;6;Swing;-;0,00;88,77
10:12:03.714;6;Swing;-;0,00;88,77
10:12:03.727;6;Swing;-;0,00;88,77
10:12:03.743;6;Swing;-;0,00;88,77
10:12:03.758;6;Swing;-;0,00;88,77
10:12:03.771;6;Swing;-;0,00;88,77
10:12:03.785;6;Swing;-;0,00;88,77
10:12:03.801;6;Swing;-;0,00;88,77
10:12:03.815;6;Swing;-;0,00;88,77
10:12:03.828;6;Swing;-;0,00;88,77
10:12:03.853;6;Swing;-;0,00;88,77
10:12:03.866;6;Swing;-;0,00;88,77
10:12:03.882;6;Swing;-;0,00;88,77
10:12:03.897;6;Swing;-;0,00;88,77
10:12:03.912;6;Swing;-;0,00;88,77
10:12:03.925;6;Swing;-;0,00;88,77
10:12:03.940;6;Swing;-;0,00;88,77
10:12:03.954;6;Swing;-;0,00;88,77
10:12:03.977;6;Swing;-;0,00;88,77
10:12:03.992;6;Swing;-;0,00;88,77
10:12:04.005;6;Swing;-;0,00;88,77
10:12:04.020;6;Swing;-;0,00;88,77
10:12:04.034;6;Swing;-;0,00;88,77
10:12:04.047;6;Swing;-;0,00;88,77
10:12:04.063;6;Swing;-;0,00;88,77
10:12:04.077;6;Swing;-;0,00;88,77
10:12:04.090;6;Swing;-;0,00;88,77
10:12:04.105;6;Swing;-;0,00;88,77
10:12:04.120;6;Swing;-;0,00;88,77
10:12:04.133;6;Swing;-;0,00;88,77
10:12:04.146;6;Swing;-;0,00;88,77
10:12:04.162;6;Swing;-;0,00;88,77
10:12:04.175;6;Swing;-;0,00;88,77
10:12:04.188;6;Swing;-;0,00;88,77
10:12:04.190;-;-;swing_detected;-;-
10:12:04.203;6;Swing;-;29,04;70,19
10:12:04.217;6;Swing;-;28,89;70,19
10:12:04.229;6;Swing;-;28,76;70,19
10:12:04.245;6;Swing;-;28,63;70,19
10:12:04.259;6;Swing;-;28,50;70,19
10:12:04.273;6;Swing;-;28,36;70,19
10:12:04.285;6;Swing;-;28,22;70,19
10:12:04.301;6;Swing;-;28,08;70,19
10:12:04.315;6;Swing;-;27,95;70,19
10:12:04.328;6;Swing;-;27,81;70,19
10:12:04.343;6;Swing;-;27,68;70,19
10:12:04.357;6;Swing;-;27,54;70,19
10:12:04.380;6;Swing;-;27,41;70,19
10:12:04.396;6;Swing;-;27,27;70,19
10:12:04.408;6;Swing;-;27,05;70,19
10:12:04.425;6;Swing;-;26,90;70,19
10:12:04.439;6;Swing;-;26,77;70,19
10:12:04.453;6;Swing;-;26,62;70,19
10:12:04.466;6;Swing;-;26,49;70,19
10:12:04.482;6;Swing;-;26,34;70,19
10:12:04.495;6;Swing;-;26,21;70,19
10:12:04.508;6;Swing;-;26,07;70,19
10:12:04.523;6;Swing;-;25,94;70,19
10:12:04.538;6;Swing;-;25,80;70,19
10:12:04.552;6;Swing;-;25,66;70,19
10:12:04.565;6;Swing;-;25,53;70,19
10:12:04.579;6;Swing;-;25,39;70,19
10:12:04.593;6;Swing;-;25,25;70,19
10:12:04.605;6;Swing;-;25,13;70,19
10:12:04.621;6;Swing;-;24,99;70,19
10:12:04.635;6;Swing;-;24,85;70,19
10:12:04.647;6;Swing;-;24,72;70,19
10:12:04.663;6;Swing;-;24,58;70,19
10:12:04.686;6;Swing;-;24,45;70,19
10:12:04.701;6;Swing;-;24,31;70,19
10:12:04.717;6;Swing;-;24,09;70,19
10:12:04.729;6;Swing;-;23,94;70,19
10:12:04.745;6;Swing;-;23,79;70,19
10:12:04.769;6;Swing;-;23,66;70,19
10:12:04.783;6;Swing;-;23,52;70,19
10:12:04.799;6;Swing;-;23,29;70,19
10:12:04.812;6;Swing;-;23,15;70,19
10:12:04.825;6;Swing;-;23,00;70,19
10:12:04.841;6;Swing;-;22,87;70,19
10:12:04.855;6;Swing;-;22,73;70,19
10:12:04.867;6;Swing;-;22,59;70,19
10:12:04.883;6;Swing;-;22,45;70,19
10:12:04.896;6;Swing;-;22,32;70,19
10:12:04.909;6;Swing;-;22,18;70,19
10:12:04.924;6;Swing;-;22,05;70,19
10:12:04.938;6;Swing;-;21,92;70,19
10:12:04.953;6;Swing;-;21,78;70,19
10:12:04.966;6;Swing;-;21,64;70,19
10:12:04.980;6;Swing;-;21,51;70,19
10:12:05.000;6;Swing;-;21,37;70,19
10:12:05.007;6;Swing;-;21,24;70,19
10:12:05.023;6;Swing;-;21,10;70,19
10:12:05.037;6;Swing;-;20,97;70,19
10:12:05.051;6;Swing;-;20,83;70,19
10:12:05.064;6;Swing;-;20,69;70,19
10:12:05.079;6;Swing;-;20,55;70,19
10:12:05.093;6;Swing;-;20,41;70,19
10:12:05.106;6;Swing;-;20,28;70,19
10:12:05.122;6;Swing;-;20,14;70,19
10:12:05.144;6;Swing;-;20,01;70,19
10:12:05.159;6;Swing;-;19,86;70,19
10:12:05.174;6;Swing;-;19,65;70,19
10:12:05.188;6;Swing;-;19,51;70,19
10:12:05.204;6;Swing;-;19,37;70,19
10:12:05.217;6;Swing;-;19,22;70,19
10:12:05.232;6;Swing;-;19,07;70,19
10:12:05.244;6;Swing;-;18,95;70,19
10:12:05.260;6;Swing;-;18,80;70,19
10:12:05.275;6;Swing;-;18,67;70,19
10:12:05.287;6;Swing;-;18,53;70,19
10:12:05.303;6;Swing;-;18,39;70,19
10:12:05.317;6;Swing;-;18,25;70,19
10:12:05.329;6;Swing;-;18,11;70,19
10:12:05.354;6;Swing;-;17,98;70,19
10:12:05.365;6;Swing;-;17,85;70,19
10:12:05.381;6;Swing;-;17,63;70,19
10:12:05.396;6;Swing;-;17,50;70,19
10:12:05.408;6;Swing;-;17,36;70,19
10:12:05.425;6;Swing;-;17,21;70,19
10:12:05.439;6;Swing;-;17,08;70,19
10:12:05.453;6;Swing;-;16,94;70,19
10:12:05.466;6;Swing;-;16,80;70,19
10:12:05.481;6;Swing;-;16,66;70,19
10:12:05.494;6;Swing;-;16,52;70,19
10:12:05.507;6;Swing;-;16,39;70,19
10:12:05.523;6;Swing;-;16,26;70,19
10:12:05.537;6;Swing;-;16,12;70,19
10:12:05.550;6;Swing;-;15,99;70,19
10:12:05.565;6;Swing;-;15,85;70,19
10:12:05.579;6;Swing;-;15,72;70,19
10:12:05.593;6;Swing;-;15,58;70,19
10:12:05.606;6;Swing;-;15,44;70,19
10:12:05.621;6;Swing;-;15,31;70,19
10:12:05.635;6;Swing;-;15,17;70,19
10:12:05.647;6;Swing;-;15,04;70,19
10:12:05.662;6;Swing;-;14,90;70,19
10:12:05.677;6;Swing;-;14,77;70,19
10:12:05.692;6;Swing;-;14,63;70,19
10:12:05.715;6;Swing;-;14,49;70,19
10:12:05.728;6;Swing;-;14,35;70,19
10:12:05.744;6;Swing;-;14,13;70,19
10:12:05.760;6;Swing;-;13,99;70,19
10:12:05.774;6;Swing;-;13,85;70,19
10:12:05.786;6;Swing;-;13,69;70,19
10:12:05.803;6;Swing;-;13,55;70,19
10:12:05.816;6;Swing;-;13,42;70,19
10:12:05.840;6;Swing;-;13,28;70,19
10:12:05.854;6;Swing;-;13,15;70,19
10:12:05.867;6;Swing;-;12,92;70,19
10:12:05.883;6;Swing;-;12,79;70,19
10:12:05.897;6;Swing;-;12,64;70,19
10:12:05.910;6;Swing;-;12,51;70,19
10:12:05.925;6;Swing;-;12,37;70,19
10:12:05.939;6;Swing;-;12,23;70,19
10:12:05.954;6;Swing;-;12,09;70,19
10:12:05.966;6;Swing;-;11,96;70,19
10:12:05.982;6;Swing;-;11,82;70,19
10:12:05.996;6;Swing;-;11,68;70,19
10:12:06.008;6;Swing;-;11,54;70,19
10:12:06.024;6;Swing;-;11,41;70,19
10:12:06.038;6;Swing;-;11,28;70,19
10:12:06.052;6;Swing;-;11,14;70,19
10:12:06.064;6;Swing;-;11,00;70,19
10:12:06.082;6;Swing;-;10,87;70,19
10:12:06.103;6;Swing;-;10,73;70,19
10:12:06.119;6;Swing;-;10,58;70,19
10:12:06.133;6;Swing;-;10,37;70,19
10:12:06.147;6;Swing;-;10,22;70,19
10:12:06.163;6;Swing;-;10,08;70,19
10:12:06.177;6;Swing;-;9,93;70,19
10:12:06.201;6;Swing;-;9,79;70,19
10:12:06.215;6;Swing;-;9,66;70,19
10:12:06.228;6;Swing;-;9,43;70,19
10:12:06.244;6;Swing;-;9,29;70,19
10:12:06.257;6;Swing;-;9,15;70,19
10:12:06.272;6;Swing;-;9,01;70,19
10:12:06.284;6;Swing;-;8,88;70,19
10:12:06.300;6;Swing;-;8,74;70,19
10:12:06.314;6;Swing;-;8,60;70,19
10:12:06.327;6;Swing;-;8,47;70,19
10:12:06.342;6;Swing;-;8,33;70,19
10:12:06.357;6;Swing;-;8,19;70,19
10:12:06.369;6;Swing;-;8,05;70,19
10:12:06.385;6;Swing;-;7,92;70,19
10:12:06.400;6;Swing;-;7,78;70,19
10:12:06.423;6;Swing;-;7,65;70,19
10:12:06.440;6;Swing;-;7,51;70,19
10:12:06.453;6;Swing;-;7,27;70,19
10:12:06.466;6;Swing;-;7,12;70,19
10:12:06.494;6;Swing;-;6,98;70,19
10:12:06.506;6;Swing;-;6,84;70,19
10:12:06.521;6;Swing;-;6,60;70,19
10:12:06.536;6;Swing;-;6,46;70,19
10:12:06.548;6;Swing;-;6,32;70,19
10:12:06.564;6;Swing;-;6,18;70,19
10:12:06.578;6;Swing;-;6,05;70,19
10:12:06.593;6;Swing;-;5,90;70,19
10:12:06.606;6;Swing;-;5,77;70,19
10:12:06.621;6;Swing;-;5,63;70,19
10:12:06.645;6;Swing;-;5,49;70,19
10:12:06.659;6;Swing;-;5,35;70,19
10:12:06.674;6;Swing;-;5,13;70,19
10:12:06.687;6;Swing;-;4,99;70,19
10:12:06.703;6;Swing;-;4,85;70,19
10:12:06.718;6;Swing;-;4,71;70,19
10:12:06.730;6;Swing;-;4,57;70,19
10:12:06.745;6;Swing;-;4,42;70,19
10:12:06.760;6;Swing;-;4,29;70,19
10:12:06.774;6;Swing;-;4,15;70,19
10:12:06.787;6;Swing;-;4,01;70,19
10:12:06.812;6;Swing;-;3,88;70,19
10:12:06.825;6;Swing;-;3,73;70,19
10:12:06.841;6;Swing;-;3,52;70,19
10:12:06.855;6;Swing;-;3,37;70,19
10:12:06.869;6;Swing;-;3,23;70,19
10:12:06.885;6;Swing;-;3,09;70,19
10:12:06.898;6;Swing;-;2,95;70,19
10:12:06.913;6;Swing;-;2,80;70,19
10:12:06.925;6;Swing;-;2,67;70,19
10:12:06.941;6;Swing;-;2,53;70,19
10:12:06.964;6;Swing;-;2,40;70,19
10:12:06.979;6;Swing;-;2,26;70,19
10:12:06.993;6;Swing;-;2,04;70,19
10:12:07.006;6;Swing;-;1,90;70,19
10:12:07.022;6;Swing;-;1,76;70,19
10:12:07.037;6;Swing;-;1,62;70,19
10:12:07.050;6;Swing;-;1,48;70,19
10:12:07.066;6;Swing;-;1,34;70,19
10:12:07.079;6;Swing;-;1,20;70,19
10:12:07.093;6;Swing;-;1,05;70,19
10:12:07.107;6;Swing;-;0,92;70,19
10:12:07.122;6;Swing;-;0,79;70,19
10:12:07.145;6;Swing;-;0,64;70,19
10:12:07.160;6;Swing;-;0,51;70,19
10:12:07.174;6;Swing;-;0,28;70,19
10:12:07.188;6;Swing;-;0,14;70,19
10:12:07.203;6;Swing;-;0,01;70,19
10:12:07.217;6;Swing;-;0,00;70,19
10:12:07.232;6;Swing;-;0,00;70,19
10:12:07.245;6;Swing;-;0,00;70,19
10:12:07.270;6;Swing;-;0,00;70,19
10:12:07.284;6;Swing;-;0,00;70,19
10:12:07.298;6;Swing;-;0,00;70,19
10:12:07.313;6;Swing;-;0,00;70,19
10:12:07.326;6;Swing;-;0,00;70,19
10:12:07.341;6;Swing;-;0,00;70,19
10:12:07.357;6;Swing;-;0,00;70,19
10:12:07.368;6;Swing;-;0,00;70,19
10:12:07.384;6;Swing;-;0,00;70,19
10:12:07.399;6;Swing;-;0,00;70,19
10:12:07.413;6;Swing;-;0,00;70,19
10:12:07.426;6;Swing;-;0,00;70,19
10:12:07.450;6;Swing;-;0,00;70,19
10:12:07.464;6;Swing;-;0,00;70,19
10:12:07.479;6;Swing;-;0,00;70,19
10:12:07.493;6;Swing;-;0,00;70,19
10:12:07.506;6;Swing;-;0,00;70,19
10:12:07.523;6;Swing;-;0,00;70,19
10:12:07.535;6;Swing;-;0,00;70,19
10:12:07.549;6;Swing;-;0,00;70,19
10:12:07.564;6;Swing;-;0,00;70,19
10:12:07.578;6;Swing;-;0,00;70,19
10:12:07.593;6;Swing;-;0,00;70,19
10:12:07.606;6;Swing;-;0,00;70,19
10:12:07.621;6;Swing;-;0,00;70,19
10:12:07.636;6;Swing;-;0,00;70,19
10:12:07.648;6;Swing;-;0,00;70,19
10:12:07.673;6;Swing;-;0,00;70,19
10:12:07.685;6;Swing;-;0,00;70,19
10:12:07.701;6;Swing;-;0,00;70,19
10:12:07.716;6;Swing;-;0,00;70,19
10:12:07.728;6;Swing;-;0,00;70,19
10:12:07.744;6;Swing;-;0,00;70,19
10:12:07.760;6;Swing;-;0,00;70,19
10:12:07.772;6;Swing;-;0,00;70,19
10:12:07.786;6;Swing;-;0,00;70,19
10:12:07.801;6;Swing;-;0,00;70,19
10:12:07.815;6;Swing;-;0,00;70,19
10:12:07.829;6;Swing;-;0,00;70,19
10:12:07.844;6;Swing;-;0,00;70,19
10:12:07.866;6;Swing;-;0,00;70,19
10:12:07.881;6;Swing;-;0,00;70,19
10:12:07.896;6;Swing;-;0,00;70,19
10:12:07.909;6;Swing;-;0,00;70,19
10:12:07.924;6;Swing;-;0,00;70,19
10:12:07.939;6;Swing;-;0,00;70,19
10:12:07.953;6;Swing;-;0,00;70,19
10:12:07.966;6;Swing;-;0,00;70,19
10:12:07.981;6;Swing;-;0,00;70,19
10:12:07.997;6;Swing;-;0,00;70,19
10:12:08.009;6;Swing;-;0,00;70,19
10:12:08.025;6;Swing;-;0,00;70,19
10:12:08.047;6;Swing;-;0,00;70,19
10:12:08.062;6;Swing;-;0,00;70,19
10:12:08.077;6;Swing;-;0,00;70,19
10:12:08.089;6;Swing;-;0,00;70,19
10:12:08.105;6;Swing;-;0,00;70,19
10:12:08.119;6;Swing;-;0,00;70,19
10:12:08.133;6;Swing;-;0,00;70,19
10:12:08.147;6;Swing;-;0,00;70,19
10:12:08.163;6;Swing;-;0,00;70,19
10:12:08.176;6;Swing;-;0,00;70,19
10:12:08.192;6;Swing;-;0,00;70,19
10:12:08.214;6;Swing;-;0,00;70,19
10:12:08.228;6;Swing;-;0,00;70,19
10:12:08.244;6;Swing;-;0,00;70,19
10:12:08.258;6;Swing;-;0,00;70,19
10:12:08.272;6;Swing;-;0,00;70,19
10:12:08.285;6;Swing;-;0,00;70,19
10:12:08.301;6;Swing;-;0,00;70,19
10:12:08.315;6;Swing;-;0,00;70,19
10:12:08.328;6;Swing;-;0,00;70,19
10:12:08.343;6;Swing;-;0,00;70,19
10:12:08.358;6;Swing;-;0,00;70,19
10:12:08.381;6;Swing;-;0,00;70,19
10:12:08.396;6;Swing;-;0,00;70,19
10:12:08.409;6;Swing;-;0,00;70,19
10:12:08.426;6;Swing;-;0,00;70,19
10:12:08.440;6;Swing;-;0,00;70,19
10:12:08.454;6;Swing;-;0,00;70,19
10:12:08.467;6;Swing;-;0,00;70,19
10:12:08.483;6;Swing;-;0,00;70,19
10:12:08.497;6;Swing;-;0,00;70,19
10:12:08.520;6;Swing;-;0,00;70,19
10:12:08.534;6;Swing;-;0,00;70,19
10:12:08.547;6;Swing;-;0,00;70,19
10:12:08.564;6;Swing;-;0,00;70,19
10:12:08.577;6;Swing;-;0,00;70,19
10:12:08.592;6;Swing;-;0,00;70,19
10:12:08.604;6;Swing;-;0,00;70,19
10:12:08.620;6;Swing;-;0,00;70,19
10:12:08.635;6;Swing;-;0,00;70,19
10:12:08.648;6;Swing;-;0,00;70,19
10:12:08.663;6;Swing;-;0,00;70,19
10:12:08.677;6;Swing;-;0,00;70,19
10:12:08.700;6;Swing;-;0,00;70,19
10:12:08.716;6;Swing;-;0,00;70,19
10:12:08.728;6;Swing;-;0,00;70,19
10:12:08.745;6;Swing;-;0,00;70,19
10:12:08.760;6;Swing;-;0,00;70,19
10:12:08.773;6;Swing;-;0,00;70,19
10:12:08.787;6;Swing;-;0,00;70,19
10:12:08.803;6;Swing;-;0,00;70,19
10:12:08.825;6;Swing;-;0,00;70,19
10:12:08.840;6;Swing;-;0,00;70,19
10:12:08.854;6;Swing;-;0,00;70,19
10:12:08.867;6;Swing;-;0,00;70,19
10:12:08.883;6;Swing;-;0,00;70,19
10:12:08.897;6;Swing;-;0,00;70,19
10:12:08.912;6;Swing;-;0,00;70,19
10:12:08.925;6;Swing;-;0,00;70,19
10:12:08.940;6;Swing;-;0,00;70,19
10:12:08.955;6;Swing;-;0,00;70,19
10:12:08.967;6;Swing;-;0,00;70,19
10:12:08.993;6;Swing;-;0,00;70,19
10:12:09.005;6;Swing;-;0,00;70,19
10:12:09.021;6;Swing;-;0,00;70,19
10:12:09.037;6;Swing;-;0,00;70,19
10:12:09.048;6;Swing;-;0,00;70,19
10:12:09.065;6;Swing;-;0,00;70,19
10:12:09.079;6;Swing;-;0,00;70,19
10:12:09.093;6;Swing;-;0,00;70,19
10:12:09.106;6;Swing;-;0,00;70,19
10:12:09.130;6;Swing;-;0,00;70,19
10:12:09.146;6;Swing;-;0,00;70,19
10:12:09.160;6;Swing;-;0,00;70,19
10:12:09.174;6;Swing;-;0,00;70,19
10:12:09.188;6;Swing;-;0,00;70,19
10:12:09.204;6;Swing;-;0,00;70,19
10:12:09.217;6;Swing;-;0,00;70,19
10:12:09.231;6;Swing;-;0,00;70,19
10:12:09.245;6;Swing;-;0,00;70,19
10:12:09.260;6;Swing;-;0,00;70,19
10:12:09.284;6;Swing;-;0,00;70,19
10:12:09.298;6;Swing;-;0,00;70,19
10:12:09.313;6;Swing;-;0,00;70,19
10:12:09.325;6;Swing;-;0,00;70,19
10:12:09.341;6;Swing;-;0,00;70,19
10:12:09.357;6;Swing;-;0,00;70,19
10:12:09.369;6;Swing;-;0,00;70,19
10:12:09.385;6;Swing;-;0,00;70,19
10:12:09.398;6;Swing;-;0,00;70,19
10:12:09.413;6;Swing;-;0,00;70,19
10:12:09.426;6;Swing;-;0,00;70,19
10:12:09.450;6;Swing;-;0,00;70,19
10:12:09.465;6;Swing;-;0,00;70,19
10:12:09.479;6;Swing;-;0,00;70,19
10:12:09.494;6;Swing;-;0,00;70,19
10:12:09.506;6;Swing;-;0,00;70,19
10:12:09.522;6;Swing;-;0,00;70,19
10:12:09.536;6;Swing;-;0,00;70,19
10:12:09.549;6;Swing;-;0,00;70,19
10:12:09.565;6;Swing;-;0,00;70,19
10:12:09.579;6;Swing;-;0,00;70,19
10:12:09.593;6;Swing;-;0,00;70,19
10:12:09.607;6;Swing;-;0,00;70,19
10:12:09.631;6;Swing;-;0,00;70,19
10:12:09.646;6;Swing;-;0,00;70,19
10:12:09.661;6;Swing;-;0,00;70,19
10:12:09.676;6;Swing;-;0,00;70,19
10:12:09.700;6;Swing;-;0,00;70,19
10:12:09.715;6;Swing;-;0,00;70,19
10:12:09.728;6;Swing;-;0,00;70,19
