Zeit;Schritt;Modus;Event;Geschwindigkeit;Lautstärke
10:08:09.223;-;-;button_down;-;-
10:08:10.097;-;-;button_down;-;-
10:08:10.318;-;-;button_down;-;-
10:08:10.499;-;-;button_down;-;-
10:08:14.610;-;-;button_down;-;-
10:08:14.915;-;-;button_down;-;-
10:08:16.749;-;-;button_down;-;-
10:08:17.152;-;-;button_down;-;-
10:08:17.346;-;-;button_down;-;-
10:08:17.527;-;-;button_down;-;-
10:08:17.707;-;-;button_down;-;-
10:08:17.874;-;-;button_down;-;-
10:08:18.082;-;-;button_down;-;-
10:08:19.250;-;-;button_down;-;-
10:08:19.528;-;-;button_down;-;-
10:08:22.068;-;-;button_down;-;-
10:08:22.347;-;-;button_down;-;-
10:08:23.679;-;-;button_down;-;-
10:08:23.943;-;-;button_down;-;-
10:08:24.153;-;-;button_down;-;-
10:08:25.263;-;-;button_down;-;-
10:08:25.471;-;-;button_down;-;-
10:08:25.653;-;-;button_down;-;-
10:08:25.833;-;-;button_down;-;-
10:08:25.998;-;-;button_down;-;-
10:08:26.152;-;-;button_down;-;-
10:08:26.360;-;-;button_down;-;-
10:08:26.499;-;-;button_down;-;-
10:08:28.777;-;-;button_down;-;-
10:08:29.149;-;-;button_down;-;-
10:08:29.331;-;-;button_down;-;-
10:08:29.483;-;-;button_down;-;-
10:08:29.652;-;-;button_down;-;-
10:08:29.846;-;-;button_down;-;-
10:08:30.013;-;-;button_down;-;-
10:08:43.388;-;-;button_down;-;-
10:08:43.707;-;-;button_down;-;-
10:08:44.179;-;-;button_down;-;-
10:08:44.430;-;-;button_down;-;-
10:08:44.624;-;-;button_down;-;-
10:08:44.805;-;-;button_down;-;-
10:08:44.999;-;-;button_down;-;-
10:08:45.208;-;-;button_down;-;-
10:08:45.443;-;-;button_down;-;-
10:08:45.708;-;-;button_down;-;-
10:08:45.917;-;-;button_down;-;-
10:08:46.138;-;-;button_down;-;-
10:08:46.360;-;-;button_down;-;-
10:08:46.625;-;-;button_down;-;-
10:08:46.860;-;-;button_down;-;-
10:08:47.082;-;-;button_down;-;-
10:08:47.360;-;-;button_down;-;-
10:08:47.625;-;-;button_down;-;-
10:08:47.902;-;-;button_down;-;-
10:08:48.250;-;-;button_down;-;-
10:08:48.514;-;-;button_down;-;-
10:08:51.556;-;-;button_down;-;-
10:08:51.834;-;-;button_down;-;-
10:08:52.029;-;-;button_down;-;-
10:08:52.208;-;-;button_down;-;-
10:08:52.402;-;-;button_down;-;-
10:08:52.653;-;-;button_down;-;-
10:08:55.263;6;Click;-;40,77;85,14
10:08:55.277;6;Click;-;39,40;85,17
10:08:55.290;6;Click;-;38,04;85,06
10:08:55.303;6;Click;-;35,26;85,05
10:08:55.317;6;Click;-;33,98;85,06
10:08:55.332;6;Click;-;32,65;85,03
10:08:55.345;6;Click;-;31,26;85,02
10:08:55.359;6;Click;-;29,90;85,03
10:08:55.373;6;Click;-;28,58;85,01
10:08:55.387;6;Click;-;27,18;85,00
10:08:55.400;6;Click;-;25,85;84,97
10:08:55.415;6;Click;-;24,48;84,95
10:08:55.429;6;Click;-;23,10;84,92
10:08:55.442;6;Click;-;21,77;84,89
10:08:55.457;6;Click;-;20,37;84,88
10:08:55.470;6;Click;-;19,05;84,83
10:08:55.485;6;Click;-;17,68;84,78
10:08:55.497;6;Click;-;16,34;84,74
10:08:55.512;6;Click;-;14,94;84,67
10:08:55.527;6;Click;-;13,63;84,58
10:08:55.539;6;Click;-;12,27;84,49
10:08:55.554;6;Click;-;10,89;84,37
10:08:55.568;6;Click;-;9,56;84,20
10:08:55.581;6;Click;-;8,20;83,89
10:08:55.596;6;Click;-;6,85;83,62
10:08:55.609;6;Click;-;5,49;83,18
10:08:55.623;6;Click;-;4,11;82,62
10:08:55.636;6;Click;-;2,78;81,87
10:08:55.651;6;Click;-;1,42;80,96
10:08:55.679;6;Click;-;0,04;79,83
10:08:55.693;6;Click;-;0,00;77,01
10:08:55.706;6;Click;-;0,00;77,01
10:08:55.720;6;Click;-;0,00;77,01
10:08:55.734;6;Click;-;0,00;77,01
10:08:55.748;6;Click;-;0,00;77,01
10:08:55.762;6;Click;-;0,00;77,01
10:08:55.776;6;Click;-;0,00;77,01
10:08:55.790;6;Click;-;0,00;77,01
10:08:55.804;6;Click;-;0,00;77,01
10:08:55.817;6;Click;-;0,00;77,01
10:08:55.832;6;Click;-;0,00;77,01
10:08:55.845;6;Click;-;0,00;77,01
10:08:55.859;6;Click;-;0,00;77,01
10:08:55.873;6;Click;-;0,00;77,01
10:08:55.887;6;Click;-;0,00;77,01
10:08:55.901;6;Click;-;0,00;77,01
10:08:55.915;6;Click;-;0,00;77,01
10:08:55.930;6;Click;-;0,00;77,01
10:08:55.943;6;Click;-;0,00;77,01
10:08:55.956;6;Click;-;0,00;77,01
10:08:55.971;6;Click;-;0,00;77,01
10:08:55.985;6;Click;-;0,00;77,01
10:08:55.998;6;Click;-;0,00;77,01
10:08:56.012;6;Click;-;0,00;77,01
10:08:56.027;6;Click;-;0,00;77,01
10:08:56.040;6;Click;-;0,00;77,01
10:08:56.055;6;Click;-;0,00;77,01
10:08:56.068;6;Click;-;0,00;77,01
10:08:56.081;6;Click;-;0,00;77,01
10:08:56.096;6;Click;-;0,00;77,01
10:08:56.110;6;Click;-;0,00;77,01
10:08:56.124;6;Click;-;0,00;77,01
10:08:56.137;6;Click;-;0,00;77,01
10:08:56.152;6;Click;-;0,00;77,01
10:08:56.166;6;Click;-;0,00;77,01
10:08:56.178;6;Click;-;0,00;77,01
10:08:56.193;6;Click;-;0,00;77,01
10:08:56.207;6;Click;-;0,00;77,01
10:08:56.221;6;Click;-;0,00;77,01
10:08:56.235;6;Click;-;0,00;77,01
10:08:56.249;6;Click;-;0,00;77,01
10:08:56.263;6;Click;-;0,00;77,01
10:08:56.276;6;Click;-;0,00;77,01
10:08:56.290;6;Click;-;0,00;77,01
10:08:56.304;6;Click;-;0,00;77,01
10:08:56.318;6;Click;-;0,00;77,01
10:08:56.333;6;Click;-;0,00;77,01
10:08:56.346;6;Click;-;0,00;77,01
10:08:56.359;6;Click;-;0,00;77,01
10:08:56.374;6;Click;-;0,00;77,01
10:08:56.388;6;Click;-;0,00;77,01
10:08:56.401;6;Click;-;0,00;77,01
10:08:56.416;6;Click;-;0,00;77,01
10:08:56.430;6;Click;-;0,00;77,01
10:08:56.443;6;Click;-;0,00;77,01
10:08:56.457;6;Click;-;0,00;77,01
10:08:56.471;6;Click;-;0,00;77,01
10:08:56.485;6;Click;-;0,00;77,01
10:08:56.498;6;Click;-;0,00;77,01
10:08:56.513;6;Click;-;0,00;77,01
10:08:56.527;6;Click;-;0,00;77,01
10:08:56.540;6;Click;-;0,00;77,01
10:08:56.555;6;Click;-;0,00;77,01
10:08:56.569;6;Click;-;0,00;77,01
10:08:56.581;6;Click;-;0,00;77,01
10:08:56.596;6;Click;-;0,00;77,01
10:08:56.610;6;Click;-;0,00;77,01
10:08:56.624;6;Click;-;0,00;77,01
10:08:56.637;6;Click;-;0,00;77,01
10:08:56.652;6;Click;-;0,00;77,01
10:08:56.665;6;Click;-;0,00;77,01
10:08:56.679;6;Click;-;0,00;77,01
10:08:56.694;6;Click;-;0,00;77,01
10:08:56.707;6;Click;-;0,00;77,01
10:08:56.721;6;Click;-;0,00;77,01
10:08:56.735;6;Click;-;0,00;77,01
10:08:56.749;6;Click;-;0,00;77,01
10:08:56.763;6;Click;-;0,00;77,01
10:08:56.776;6;Click;-;0,00;77,01
10:08:56.791;6;Click;-;0,00;77,01
10:08:56.805;6;Click;-;0,00;77,01
10:08:56.818;6;Click;-;0,00;77,01
10:08:56.833;6;Click;-;0,00;77,01
10:08:56.847;6;Click;-;0,00;77,01
10:08:56.859;6;Click;-;0,00;77,01
10:08:56.874;6;Click;-;0,00;77,01
10:08:56.888;6;Click;-;0,00;77,01
10:08:56.901;6;Click;-;0,00;77,01
10:08:56.916;6;Click;-;0,00;77,01
10:08:56.930;6;Click;-;0,00;77,01
10:08:56.944;6;Click;-;0,00;77,01
10:08:56.957;6;Click;-;0,00;77,01
10:08:56.971;6;Click;-;0,00;77,01
10:08:56.986;6;Click;-;0,00;77,01
10:08:56.998;6;Click;-;0,00;77,01
10:08:57.013;6;Click;-;0,00;77,01
10:08:57.027;6;Click;-;0,00;77,01
10:08:57.040;6;Click;-;0,00;77,01
10:08:57.055;6;Click;-;0,00;77,01
10:08:57.069;6;Click;-;0,00;77,01
10:08:57.082;6;Click;-;0,00;77,01
10:08:57.096;6;Click;-;0,00;77,01
10:08:57.110;6;Click;-;0,00;77,01
10:08:57.125;6;Click;-;0,00;77,01
10:08:57.137;6;Click;-;0,00;77,01
10:08:57.152;6;Click;-;0,00;77,01
10:08:57.166;6;Click;-;0,00;77,01
10:08:57.179;6;Click;-;0,00;77,01
10:08:57.194;6;Click;-;0,00;77,01
10:08:57.207;6;Click;-;0,00;77,01
10:08:57.221;6;Click;-;0,00;77,01
10:08:57.235;6;Click;-;0,00;77,01
10:08:57.249;6;Click;-;0,00;77,01
10:08:57.263;6;Click;-;0,00;77,01
10:08:57.276;6;Click;-;0,00;77,01
10:08:57.291;6;Click;-;0,00;77,01
10:08:57.305;6;Click;-;0,00;77,01
10:08:57.318;6;Click;-;0,00;77,01
10:08:57.333;6;Click;-;0,00;77,01
10:08:57.347;6;Click;-;0,00;77,01
10:08:57.360;6;Click;-;0,00;77,01
10:08:57.374;6;Click;-;0,00;77,01
10:08:57.388;6;Click;-;0,00;77,01
10:08:57.401;6;Click;-;0,00;77,01
10:08:57.416;6;Click;-;0,00;77,01
10:08:57.430;6;Click;-;0,00;77,01
10:08:57.443;6;Click;-;0,00;77,01
10:08:57.457;6;Click;-;0,00;77,01
10:08:57.471;6;Click;-;0,00;77,01
10:08:57.485;6;Click;-;0,00;77,01
10:08:57.498;6;Click;-;0,00;77,01
10:08:57.513;6;Click;-;0,00;77,01
10:08:57.527;6;Click;-;0,00;77,01
10:08:57.540;6;Click;-;0,00;77,01
10:08:57.554;6;Click;-;0,00;77,01
10:08:57.568;6;Click;-;0,00;77,01
10:08:57.583;6;Click;-;0,00;77,01
10:08:57.596;6;Click;-;0,00;77,01
10:08:57.610;6;Click;-;0,00;77,01
10:08:57.625;6;Click;-;0,00;77,01
10:08:57.637;6;Click;-;0,00;77,01
10:08:57.652;6;Click;-;0,00;77,01
10:08:57.666;6;Click;-;0,00;77,01
10:08:57.679;6;Click;-;0,00;77,01
10:08:57.694;6;Click;-;0,00;77,01
10:08:57.708;6;Click;-;0,00;77,01
10:08:57.721;6;Click;-;0,00;77,01
10:08:57.736;6;Click;-;0,00;77,01
10:08:57.749;6;Click;-;0,00;77,01
10:08:57.763;6;Click;-;0,00;77,01
10:08:57.776;6;Click;-;0,00;77,01
10:08:57.791;6;Click;-;0,00;77,01
10:08:57.804;6;Click;-;0,00;77,01
10:08:57.818;6;Click;-;0,00;77,01
10:08:57.833;6;Click;-;0,00;77,01
10:08:57.847;6;Click;-;0,00;77,01
10:08:57.859;6;Click;-;0,00;77,01
10:08:57.874;6;Click;-;0,00;77,01
10:08:57.888;6;Click;-;0,00;77,01
10:08:57.901;6;Click;-;0,00;77,01
10:08:57.916;6;Click;-;0,00;77,01
10:08:57.930;6;Click;-;0,00;77,01
10:08:57.944;6;Click;-;0,00;77,01
10:08:57.957;6;Click;-;0,00;77,01
10:08:57.971;6;Click;-;0,00;77,01
10:08:57.985;6;Click;-;0,00;77,01
10:08:57.998;6;Click;-;0,00;77,01
10:08:58.013;6;Click;-;0,00;77,01
10:08:58.027;6;Click;-;0,00;77,01
10:08:58.040;6;Click;-;0,00;77,01
10:08:58.055;6;Click;-;0,00;77,01
10:08:58.069;6;Click;-;0,00;77,01
